Rc,Ac,Hm0.deep,Hm0.toe,Tp.deep,Tm.deep,Tm.1.0.deep,q
0.133,0.308,1.575,1.443,1.732,0.133,0.308,0.0
0.167,0.308,1.795,1.645,1.975,0.167,0.308,4.811E-07
0.133,0.208,1.575,1.443,1.732,0.133,0.208,9.623E-07
0.167,0.208,1.795,1.645,1.975,0.167,0.208,5.822E-05
0.167,0.4,1.795,1.645,1.975,0.217,0.242,2.887E-06
0.167,0.4,1.795,1.645,1.975,0.217,0.242,2.646E-06
0.167,0.4,1.795,1.645,1.975,0.217,0.242,3.849E-06
0.167,0.308,1.795,1.645,1.975,0.217,0.15,3.801E-05
0.167,0.308,1.795,1.645,1.975,0.217,0.15,3.608E-05
0.167,0.308,1.795,1.645,1.975,0.217,0.15,2.935E-05
0.175,0.208,1.795,1.645,1.975,0.217,0.05,0.0003825
0.175,0.208,1.795,1.645,1.975,0.217,0.05,0.0003772
0.175,0.208,1.795,1.645,1.975,0.217,0.05,0.0003404
0.167,0.4,1.795,1.645,1.975,0.217,0.258,6.014E-06
0.167,0.4,1.795,1.645,1.975,0.217,0.258,6.014E-06
0.167,0.4,1.795,1.645,1.975,0.217,0.258,6.014E-06
0.167,0.308,1.795,1.645,1.975,0.217,0.167,1.155E-05
0.167,0.308,1.795,1.645,1.975,0.217,0.167,1.732E-05
0.167,0.308,1.795,1.645,1.975,0.217,0.167,1.395E-05
0.175,0.208,1.795,1.645,1.975,0.217,0.067,0.000261
0.175,0.208,1.795,1.645,1.975,0.217,0.067,0.000275
0.175,0.208,1.795,1.645,1.975,0.217,0.067,0.0002726
0.167,0.4,1.795,1.645,1.975,0.217,0.217,1.203E-06
0.167,0.4,1.795,1.645,1.975,0.217,0.217,1.203E-06
0.167,0.4,1.795,1.645,1.975,0.217,0.217,1.684E-06
0.167,0.308,1.795,1.645,1.975,0.217,0.308,2.358E-05
0.167,0.308,1.795,1.645,1.975,0.217,0.308,1.708E-05
0.167,0.308,1.795,1.645,1.975,0.217,0.308,1.54E-05
0.175,0.208,1.795,1.645,1.975,0.217,0.208,0.0002964
0.175,0.208,1.795,1.645,1.975,0.217,0.208,0.0002803
0.175,0.208,1.795,1.645,1.975,0.217,0.208,0.0002622
0.052,0.07,1.003,0.919,1.103,0.052,0.07,5.94E-07
0.07,0.07,1.111,1.018,1.222,0.07,0.07,3.244E-05
0.074,0.07,1.111,1.018,1.222,0.074,0.07,5.298E-05
0.072,0.07,1.188,1.089,1.307,0.072,0.07,4.178E-05
0.063,0.097,1.469,1.347,1.616,0.073,0.097,4.869E-05
0.089,0.097,1.776,1.628,1.954,0.122,0.097,0.0007303
0.094,0.097,1.956,1.793,2.151,0.147,0.097,0.001035
0.062,0.137,1.472,1.349,1.619,0.061,0.137,2.434E-07
0.088,0.137,1.766,1.619,1.943,0.1,0.137,3.651E-05
0.091,0.137,1.96,1.797,2.156,0.124,0.137,7.912E-05
0.062,0.137,1.472,1.349,1.619,0.061,0.065,0.0
0.089,0.137,1.766,1.619,1.943,0.1,0.065,4.869E-06
0.092,0.137,1.96,1.797,2.156,0.124,0.065,1.035E-05
0.062,0.137,1.472,1.349,1.619,0.061,0.117,0.0
0.089,0.137,1.766,1.619,1.943,0.1,0.117,6.694E-06
0.092,0.137,1.96,1.797,2.156,0.124,0.117,1.521E-05
0.088,0.137,1.766,1.619,1.943,0.1,0.137,7.303E-06
0.091,0.137,1.96,1.797,2.156,0.124,0.137,1.826E-05
0.062,0.137,1.472,1.349,1.619,0.061,0.137,0.0
0.088,0.137,1.766,1.619,1.943,0.1,0.137,2.921E-06
0.092,0.137,1.96,1.797,2.156,0.124,0.137,6.694E-06
0.125,0.206,1.743,1.598,1.917,0.198,0.206,3.362E-06
0.129,0.206,1.813,1.662,1.995,0.211,0.206,5.043E-06
0.128,0.206,1.884,1.727,2.072,0.218,0.206,8.405E-06
0.128,0.208,1.884,1.727,2.072,0.218,0.208,6.976E-05
0.128,0.208,1.884,1.727,2.072,0.218,0.208,5.505E-05
0.156,0.18,1.235,1.132,1.358,0.158,0.18,1.677E-06
0.178,0.18,1.302,1.194,1.433,0.18,0.18,3.242E-06
0.2,0.18,1.379,1.264,1.517,0.205,0.18,1.073E-05
0.126,0.143,1.158,1.062,1.274,0.128,0.143,5.814E-07
0.157,0.143,1.235,1.132,1.358,0.16,0.143,4.808E-06
0.179,0.143,1.29,1.182,1.419,0.182,0.143,1.062E-05
0.201,0.143,1.383,1.268,1.521,0.204,0.143,5.031E-05
0.129,0.105,1.162,1.066,1.279,0.132,0.105,4.36E-06
0.155,0.105,1.209,1.108,1.33,0.158,0.105,0.0002571
0.177,0.105,1.268,1.163,1.395,0.18,0.105,0.0001453
0.158,0.143,1.29,1.182,1.419,0.16,0.143,3.801E-05
0.201,0.143,1.383,1.268,1.521,0.204,0.143,0.0005031
0.129,0.105,1.162,1.066,1.279,0.132,0.105,1.565E-05
0.155,0.105,1.209,1.108,1.33,0.158,0.105,0.0001062
0.101,0.18,1.462,1.34,1.608,0.144,0.136,1.76E-06
0.073,0.132,1.025,0.94,1.128,0.088,0.088,1.04E-06
0.099,0.132,1.265,1.16,1.392,0.12,0.088,3.92E-05
0.12,0.132,1.462,1.34,1.608,0.144,0.088,0.000296
0.086,0.152,1.559,1.429,1.715,0.09,0.189,1.342E-06
0.114,0.152,1.842,1.689,2.026,0.115,0.189,1.744E-05
0.097,0.248,1.802,1.652,1.982,0.115,0.286,3.834E-07
0.137,0.152,1.903,1.744,2.093,0.154,0.189,8.537E-05
0.105,0.248,1.883,1.726,2.071,0.155,0.286,7.668E-07
0.153,0.357,1.662,1.523,1.828,0.2,0.357,3.098E-06
0.153,0.303,1.662,1.523,1.828,0.2,0.303,2.582E-05
0.133,0.303,1.549,1.42,1.704,0.173,0.303,5.164E-07
0.133,0.303,2.084,1.911,2.293,0.16,0.303,3.959E-05
0.109,0.303,1.803,1.652,1.983,0.127,0.303,2.582E-06
0.085,0.303,1.549,1.42,1.704,0.1,0.303,1.721E-07
0.153,0.261,1.662,1.523,1.828,0.2,0.261,0.000105
0.133,0.261,2.084,1.911,2.293,0.16,0.261,0.0001205
0.109,0.261,1.803,1.652,1.983,0.127,0.261,1.171E-05
0.187,0.261,1.775,1.627,1.952,0.287,0.261,0.0004303
0.194,0.261,1.831,1.678,2.014,0.333,0.261,0.0006025
0.116,0.333,1.549,1.42,1.704,0.133,0.333,1.239E-05
0.142,0.333,1.775,1.627,1.952,0.307,0.333,8.607E-07
0.136,0.333,2.253,2.066,2.479,0.147,0.333,1.67E-05
0.148,0.333,2.253,2.066,2.479,0.22,0.333,3.959E-05
0.116,0.292,1.549,1.42,1.704,0.133,0.292,1.257E-05
0.142,0.292,1.775,1.627,1.952,0.307,0.292,3.443E-07
0.136,0.292,2.253,2.066,2.479,0.147,0.292,2.238E-05
0.148,0.292,2.253,2.066,2.479,0.22,0.292,6.197E-05
0.116,0.26,1.549,1.42,1.704,0.133,0.26,3.098E-06
0.142,0.26,1.775,1.627,1.952,0.307,0.26,1.721E-07
0.136,0.26,2.253,2.066,2.479,0.147,0.26,1.721E-05
0.148,0.26,2.253,2.066,2.479,0.22,0.26,3.443E-05
0.09,0.087,1.149,1.054,1.264,0.092,0.087,3.127E-05
0.106,0.087,1.228,1.126,1.351,0.117,0.087,0.0001203
0.131,0.087,1.606,1.472,1.767,0.175,0.087,0.001155
0.091,0.069,1.149,1.054,1.264,0.092,0.069,9.623E-05
0.11,0.069,1.228,1.126,1.351,0.117,0.069,0.000409
0.139,0.069,1.606,1.472,1.767,0.175,0.069,0.002213
0.09,0.087,1.149,1.054,1.264,0.092,0.087,2.406E-05
0.113,0.087,1.228,1.126,1.351,0.117,0.087,0.0001684
0.141,0.087,1.606,1.472,1.767,0.175,0.087,0.001516
0.09,0.069,1.149,1.054,1.264,0.092,0.069,7.217E-05
0.114,0.069,1.228,1.126,1.351,0.117,0.069,0.0003608
0.149,0.069,1.606,1.472,1.767,0.175,0.069,0.002237
0.09,0.153,1.149,1.054,1.264,0.092,0.069,2.406E-07
0.114,0.153,1.228,1.126,1.351,0.117,0.069,2.406E-07
0.149,0.153,1.606,1.472,1.767,0.175,0.069,9.623E-05
0.09,0.17,1.149,1.054,1.264,0.092,0.087,2.406E-07
0.106,0.17,1.228,1.126,1.351,0.117,0.087,2.406E-06
0.131,0.17,1.606,1.472,1.767,0.175,0.087,2.406E-05
0.091,0.153,1.149,1.054,1.264,0.092,0.069,4.811E-07
0.11,0.153,1.228,1.126,1.351,0.117,0.069,2.406E-07
0.139,0.153,1.606,1.472,1.767,0.175,0.069,4.811E-05
0.09,0.17,1.149,1.054,1.264,0.092,0.087,2.406E-07
0.113,0.17,1.228,1.126,1.351,0.117,0.087,2.406E-07
0.141,0.17,1.606,1.472,1.767,0.175,0.087,1.925E-05
0.09,0.153,1.149,1.054,1.264,0.092,0.069,2.406E-07
0.114,0.153,1.228,1.126,1.351,0.117,0.069,4.811E-07
0.149,0.153,1.606,1.472,1.767,0.175,0.069,4.811E-05
0.114,0.113,1.228,1.126,1.351,0.117,0.029,1.203E-05
0.114,0.113,1.228,1.126,1.351,0.117,0.029,2.406E-05
0.114,0.128,1.228,1.126,1.351,0.117,0.044,2.406E-06
0.139,0.169,1.606,1.472,1.767,0.175,0.069,1.684E-05
0.112,0.135,1.366,1.252,1.503,0.112,0.135,2.16E-06
0.11,0.154,1.504,1.379,1.655,0.11,0.154,1.609E-06
0.12,0.131,1.504,1.379,1.655,0.12,0.131,6.989E-06
0.112,0.033,1.366,1.252,1.503,0.112,0.135,5.299E-05
0.11,0.052,1.504,1.379,1.655,0.11,0.154,1.77E-05
0.12,0.029,1.504,1.379,1.655,0.12,0.131,0.0001722
0.005,0.064,3.124,2.864,3.437,0.005,0.064,0.0
0.012,0.084,2.348,2.152,2.582,0.012,0.084,0.0
0.013,0.06,2.03,1.861,2.233,0.013,0.06,0.0
0.021,0.084,1.818,1.667,2.0,0.021,0.084,0.0
0.026,0.06,1.818,1.667,2.0,0.026,0.06,3.812E-07
0.027,0.084,1.8,1.65,1.98,0.027,0.084,3.388E-08
0.038,0.06,1.765,1.618,1.942,0.038,0.06,1.906E-05
0.004,0.144,5.295,4.854,5.825,0.004,0.144,0.0
0.003,0.163,4.413,4.045,4.854,0.003,0.163,0.0
0.007,0.14,3.53,3.236,3.883,0.007,0.14,0.0
0.055,0.189,1.305,1.196,1.435,0.055,0.189,0.0
0.04,0.208,1.566,1.435,1.722,0.04,0.208,0.0
0.057,0.185,1.427,1.308,1.57,0.057,0.185,0.0
0.025,0.064,2.665,2.443,2.932,0.025,0.064,0.0
0.04,0.084,2.436,2.233,2.679,0.04,0.084,8.895E-07
0.033,0.06,2.277,2.087,2.505,0.033,0.06,8.471E-05
0.046,0.084,2.242,2.055,2.466,0.046,0.084,0.0002372
0.144,0.193,1.335,1.224,1.469,0.144,0.193,8.471E-06
0.189,0.212,1.55,1.421,1.705,0.189,0.212,6.353E-05
0.191,0.189,1.566,1.435,1.722,0.191,0.189,0.0001313
0.21,0.212,1.765,1.618,1.942,0.21,0.212,0.0002118
0.218,0.189,1.765,1.618,1.942,0.218,0.189,0.000305
0.22,0.212,1.919,1.759,2.11,0.22,0.212,0.0006099
0.229,0.189,1.934,1.773,2.127,0.229,0.189,0.0013
0.144,0.059,1.335,1.224,1.469,0.144,0.193,8.047E-05
0.188,0.079,1.55,1.421,1.705,0.188,0.212,0.0003177
0.191,0.055,1.566,1.435,1.722,0.191,0.189,0.0007158
0.21,0.079,1.765,1.618,1.942,0.21,0.212,0.001385
0.218,0.055,1.765,1.618,1.942,0.218,0.189,0.002423
0.22,0.079,1.919,1.759,2.11,0.22,0.212,0.00238
0.229,0.055,1.934,1.773,2.127,0.229,0.189,0.004058
0.071,0.05,1.418,1.3,1.56,0.103,0.05,0.0005194
0.066,0.05,1.309,1.2,1.44,0.1,0.05,0.0005008
0.063,0.05,1.222,1.12,1.344,0.1,0.05,0.0003828
0.055,0.05,1.473,1.35,1.62,0.051,0.05,0.0001083
0.082,0.05,1.909,1.75,2.1,0.1,0.05,0.0008438
0.05,0.056,1.124,1.03,1.236,0.055,0.056,8.051E-05
0.054,0.07,1.135,1.04,1.248,0.068,0.07,5.695E-05
0.054,0.075,1.462,1.34,1.608,0.05,0.075,3.638E-05
0.05,0.084,1.145,1.05,1.26,0.056,0.084,2.647E-05
0.07,0.1,1.396,1.28,1.536,0.102,0.1,9.469E-05
0.065,0.1,1.298,1.19,1.428,0.099,0.1,6.662E-05
0.063,0.1,1.222,1.12,1.344,0.1,0.1,5.655E-05
0.054,0.1,1.462,1.34,1.608,0.05,0.1,1.7E-05
0.081,0.1,1.865,1.71,2.052,0.1,0.1,0.0002129
0.054,0.105,1.145,1.05,1.26,0.069,0.105,1.692E-05
0.049,0.112,1.124,1.03,1.236,0.054,0.112,1.062E-05
0.054,0.14,1.145,1.05,1.26,0.071,0.14,7.811E-06
0.07,0.15,1.407,1.29,1.548,0.101,0.15,2.286E-05
0.066,0.15,1.298,1.19,1.428,0.1,0.15,1.595E-05
0.062,0.15,1.222,1.12,1.344,0.099,0.15,7.323E-06
0.081,0.15,1.855,1.7,2.04,0.099,0.15,1.635E-05
0.082,0.15,1.855,1.7,2.04,0.102,0.15,5.094E-06
0.069,0.2,1.385,1.27,1.524,0.101,0.2,1.435E-05
0.071,0.2,1.44,1.32,1.584,0.101,0.2,1.657E-05
0.066,0.2,1.309,1.2,1.44,0.1,0.2,1.031E-05
0.062,0.2,1.222,1.12,1.344,0.099,0.2,4.882E-06
0.081,0.2,1.865,1.71,2.052,0.099,0.2,2.212E-05
0.081,0.2,1.865,1.71,2.052,0.098,0.2,1.607E-05
0.094,0.047,1.178,1.08,1.296,0.094,0.047,0.0009827
0.11,0.05,1.396,1.28,1.536,0.106,0.05,0.002114
0.105,0.05,1.298,1.19,1.428,0.103,0.05,0.001428
0.105,0.05,1.222,1.12,1.344,0.106,0.05,0.001161
0.059,0.05,1.473,1.35,1.62,0.054,0.05,0.0001441
0.116,0.05,1.865,1.71,2.052,0.102,0.05,0.002878
0.06,0.056,1.124,1.03,1.236,0.06,0.056,0.0001049
0.136,0.067,1.582,1.45,1.74,0.135,0.067,0.004226
0.132,0.067,1.44,1.32,1.584,0.136,0.067,0.001222
0.128,0.067,1.353,1.24,1.488,0.135,0.067,0.002374
0.149,0.067,2.269,2.08,2.496,0.133,0.067,0.003942
0.07,0.07,1.124,1.03,1.236,0.07,0.07,0.0001035
0.057,0.075,1.473,1.35,1.62,0.052,0.075,2.003E-05
0.057,0.075,1.484,1.36,1.632,0.052,0.075,9.984E-06
0.058,0.084,1.156,1.06,1.272,0.058,0.084,1.245E-05
0.096,0.093,1.189,1.09,1.308,0.096,0.093,0.0002792
0.11,0.1,1.353,1.24,1.488,0.107,0.1,0.001109
0.107,0.1,1.276,1.17,1.404,0.106,0.1,0.000516
0.106,0.1,1.222,1.12,1.344,0.107,0.1,0.000382
0.166,0.1,1.691,1.55,1.86,0.196,0.1,0.004154
0.056,0.1,1.484,1.36,1.632,0.051,0.1,1.321E-05
0.058,0.1,1.495,1.37,1.644,0.053,0.1,1.109E-06
0.118,0.1,1.822,1.67,2.004,0.104,0.1,0.001167
0.07,0.105,1.145,1.05,1.26,0.07,0.105,2.629E-05
0.055,0.112,1.124,1.03,1.236,0.055,0.112,3.505E-07
0.137,0.133,1.68,1.54,1.848,0.133,0.133,0.001356
0.142,0.133,1.691,1.55,1.86,0.14,0.133,0.001093
0.133,0.133,1.462,1.34,1.608,0.137,0.133,0.0009306
0.134,0.133,1.462,1.34,1.608,0.138,0.133,0.0003174
0.127,0.133,1.342,1.23,1.476,0.133,0.133,0.0007479
0.147,0.133,2.247,2.06,2.472,0.131,0.133,0.0015
0.074,0.139,1.145,1.05,1.26,0.074,0.139,4.732E-06
0.096,0.14,1.178,1.08,1.296,0.097,0.14,5.619E-05
0.107,0.15,1.364,1.25,1.5,0.103,0.15,0.0002558
0.104,0.15,1.298,1.19,1.428,0.102,0.15,0.0001229
0.1,0.15,1.211,1.11,1.332,0.1,0.15,9.934E-05
0.115,0.15,1.811,1.66,1.992,0.101,0.15,0.0005092
0.091,0.186,1.189,1.09,1.308,0.091,0.186,1.507E-05
0.109,0.2,1.375,1.26,1.512,0.105,0.2,0.0001249
0.136,0.2,1.604,1.47,1.764,0.135,0.2,0.0005009
0.139,0.2,1.625,1.49,1.788,0.139,0.2,0.0003703
0.102,0.2,1.276,1.17,1.404,0.101,0.2,4.362E-05
0.133,0.2,1.462,1.34,1.608,0.137,0.2,0.0003931
0.102,0.2,1.211,1.11,1.332,0.103,0.2,4.372E-05
0.126,0.2,1.309,1.2,1.44,0.133,0.2,0.0002672
0.166,0.2,1.691,1.55,1.86,0.196,0.2,0.0008997
0.115,0.2,1.833,1.68,2.016,0.101,0.2,0.0001793
0.147,0.2,2.204,2.02,2.424,0.132,0.2,0.0005428
0.044,0.05,1.385,1.27,1.524,0.1,0.05,0.0001158
0.043,0.05,1.298,1.19,1.428,0.103,0.05,0.0001237
0.041,0.05,1.211,1.11,1.332,0.105,0.05,0.0001055
0.049,0.05,1.833,1.68,2.016,0.095,0.05,0.0002203
0.043,0.1,1.298,1.19,1.428,0.102,0.1,3.829E-07
0.041,0.1,1.222,1.12,1.344,0.105,0.1,4.422E-07
0.043,0.1,1.44,1.32,1.584,0.056,0.1,1.328E-06
0.049,0.1,1.822,1.67,2.004,0.095,0.1,3.058E-06
0.076,0.035,1.145,1.05,1.26,0.076,0.035,0.0001096
0.076,0.04,1.156,1.06,1.272,0.076,0.04,0.0003735
0.096,0.047,1.178,1.08,1.296,0.101,0.047,0.0009261
0.106,0.05,1.418,1.3,1.56,0.108,0.05,0.001869
0.101,0.05,1.276,1.17,1.404,0.105,0.05,0.00138
0.101,0.05,1.211,1.11,1.332,0.108,0.05,0.001111
0.06,0.05,1.44,1.32,1.584,0.055,0.05,8.862E-05
0.111,0.05,1.855,1.7,2.04,0.101,0.05,0.002552
0.062,0.056,1.124,1.03,1.236,0.062,0.056,7.609E-05
0.121,0.067,1.571,1.44,1.728,0.137,0.067,0.003388
0.119,0.067,1.462,1.34,1.608,0.14,0.067,0.001139
0.116,0.067,1.364,1.25,1.5,0.139,0.067,0.002335
0.132,0.067,2.236,2.05,2.46,0.131,0.067,0.003954
0.073,0.07,1.145,1.05,1.26,0.073,0.07,0.0001023
0.061,0.075,1.462,1.34,1.608,0.056,0.075,2.234E-05
0.062,0.084,1.113,1.02,1.224,0.063,0.084,1.429E-05
0.098,0.093,1.211,1.11,1.332,0.102,0.093,0.0002454
0.106,0.1,1.385,1.27,1.524,0.11,0.1,0.0006636
0.101,0.1,1.298,1.19,1.428,0.103,0.1,0.0003856
0.102,0.1,1.233,1.13,1.356,0.11,0.1,0.000292
0.132,0.1,1.647,1.51,1.812,0.207,0.1,0.003184
0.056,0.1,1.451,1.33,1.596,0.052,0.1,6.652E-06
0.115,0.1,1.975,1.81,2.172,0.105,0.1,0.001161
0.076,0.105,1.135,1.04,1.248,0.077,0.105,1.962E-05
0.064,0.112,1.135,1.04,1.248,0.064,0.112,1.369E-06
0.122,0.133,1.571,1.44,1.728,0.14,0.133,0.0009677
0.121,0.133,1.484,1.36,1.632,0.144,0.133,0.0009195
0.119,0.133,1.484,1.36,1.632,0.137,0.133,0.000837
0.118,0.133,1.396,1.28,1.536,0.141,0.133,0.0004968
0.134,0.133,2.258,2.07,2.484,0.137,0.133,0.00155
0.076,0.139,1.135,1.04,1.248,0.077,0.139,3.195E-06
0.099,0.14,1.189,1.09,1.308,0.104,0.14,4.453E-05
0.106,0.15,1.364,1.25,1.5,0.111,0.15,0.0001338
0.104,0.15,1.298,1.19,1.428,0.109,0.15,6.701E-05
0.114,0.15,1.898,1.74,2.088,0.106,0.15,0.0004186
0.111,0.15,1.931,1.77,2.124,0.1,0.15,0.0003971
0.099,0.186,1.189,1.09,1.308,0.106,0.186,7.27E-06
0.106,0.2,1.364,1.25,1.5,0.111,0.2,2.545E-05
0.123,0.2,1.56,1.43,1.716,0.142,0.2,0.0001832
0.104,0.2,1.211,1.11,1.332,0.115,0.2,8.823E-06
0.12,0.2,1.451,1.33,1.596,0.145,0.2,0.0001291
0.117,0.2,1.353,1.24,1.488,0.143,0.2,5.052E-05
0.133,0.2,1.658,1.52,1.824,0.21,0.2,0.0004443
0.115,0.2,1.855,1.7,2.04,0.108,0.2,0.000131
0.135,0.2,2.225,2.04,2.448,0.142,0.2,0.0004837
0.031,0.05,1.396,1.28,1.536,0.1,0.05,0.000101
0.031,0.05,1.298,1.19,1.428,0.098,0.05,8.424E-06
0.03,0.05,1.211,1.11,1.332,0.1,0.05,5.929E-06
0.034,0.05,1.953,1.79,2.148,0.097,0.05,1.956E-05
0.036,0.1,2.291,2.1,2.52,0.098,0.1,1.174E-06
0.036,0.15,2.302,2.11,2.532,0.124,0.15,5.083E-07
0.035,0.2,2.236,2.05,2.46,0.125,0.2,9.964E-06
0.045,0.1,1.833,1.68,2.016,0.196,0.1,2.871E-05
0.093,0.047,1.211,1.11,1.332,0.102,0.047,0.0007956
0.098,0.05,1.385,1.27,1.524,0.105,0.05,0.00143
0.096,0.05,1.331,1.22,1.464,0.104,0.05,0.001005
0.092,0.05,1.211,1.11,1.332,0.1,0.05,5.738E-06
0.06,0.05,1.473,1.35,1.62,0.055,0.05,0.0004499
0.105,0.05,1.975,1.81,2.172,0.102,0.05,0.002194
0.059,0.056,1.156,1.06,1.272,0.059,0.056,5.487E-06
0.105,0.067,1.516,1.39,1.668,0.135,0.067,0.0006357
0.104,0.067,1.396,1.28,1.536,0.14,0.067,0.001608
0.115,0.067,2.313,2.12,2.544,0.128,0.067,0.002918
0.072,0.07,1.135,1.04,1.248,0.073,0.07,2.556E-05
0.061,0.075,1.495,1.37,1.644,0.056,0.075,0.0001763
0.058,0.084,1.102,1.01,1.212,0.059,0.084,4.557E-07
0.091,0.093,1.189,1.09,1.308,0.099,0.093,0.0001168
0.1,0.1,1.385,1.27,1.524,0.114,0.1,0.0004348
0.099,0.1,1.342,1.23,1.476,0.112,0.1,0.000244
0.111,0.1,1.669,1.53,1.836,0.208,0.1,0.001965
0.107,0.1,1.953,1.79,2.148,0.108,0.1,0.0009252
0.077,0.105,1.145,1.05,1.26,0.079,0.105,1.37E-06
0.108,0.133,1.647,1.51,1.812,0.144,0.133,0.0004975
0.106,0.133,1.505,1.38,1.656,0.143,0.133,0.0003018
0.104,0.133,1.364,1.25,1.5,0.145,0.133,0.0001922
0.115,0.133,2.258,2.07,2.484,0.136,0.133,0.000823
0.094,0.14,1.233,1.13,1.356,0.105,0.14,1.191E-05
0.101,0.15,1.462,1.34,1.608,0.111,0.15,5.873E-05
0.098,0.15,1.342,1.23,1.476,0.109,0.15,2.406E-05
0.108,0.15,2.018,1.85,2.22,0.11,0.15,0.0003093
0.094,0.186,1.2,1.1,1.32,0.106,0.186,9.104E-07
0.101,0.2,1.429,1.31,1.572,0.112,0.2,1.364E-05
0.108,0.2,1.625,1.49,1.788,0.144,0.2,8.996E-05
0.099,0.2,1.331,1.22,1.464,0.112,0.2,4.954E-06
0.107,0.2,1.549,1.42,1.704,0.146,0.2,4.863E-05
0.104,0.2,1.375,1.26,1.512,0.149,0.2,4.27E-05
0.111,0.2,1.691,1.55,1.86,0.207,0.2,0.000182
0.108,0.2,2.007,1.84,2.208,0.11,0.2,0.0001016
0.116,0.2,2.269,2.08,2.496,0.141,0.2,0.0002391
0.03,0.04,0.663,0.608,0.73,0.032,0.04,0.0001136
0.048,0.04,0.825,0.756,0.907,0.049,0.04,0.000692
0.069,0.04,0.982,0.9,1.08,0.069,0.04,0.001714
0.033,0.06,0.663,0.608,0.73,0.034,0.06,5.183E-05
0.05,0.06,0.833,0.764,0.917,0.052,0.06,0.0005063
0.07,0.06,0.991,0.908,1.09,0.07,0.06,0.001142
0.033,0.08,0.663,0.608,0.73,0.034,0.08,1.616E-05
0.05,0.08,0.833,0.764,0.917,0.052,0.08,0.0002808
0.07,0.08,0.991,0.908,1.09,0.07,0.08,0.0006872
0.09,0.08,1.145,1.05,1.26,0.094,0.08,0.001363
0.057,0.1,1.102,1.01,1.212,0.055,0.1,0.0001024
0.055,0.1,0.864,0.792,0.95,0.056,0.1,5.2E-05
0.074,0.1,1.006,0.922,1.106,0.074,0.1,0.0002601
0.078,0.1,1.139,1.044,1.253,0.077,0.1,0.0003848
0.091,0.1,1.148,1.052,1.262,0.095,0.1,0.0007096
0.092,0.1,1.154,1.058,1.27,0.097,0.1,0.0008
0.049,0.12,0.831,0.762,0.914,0.05,0.12,4.336E-05
0.068,0.12,0.98,0.898,1.078,0.068,0.12,0.0002136
0.088,0.12,1.141,1.046,1.255,0.09,0.12,0.0006592
0.031,0.04,0.665,0.61,0.732,0.032,0.04,0.000196
0.049,0.04,0.84,0.77,0.924,0.05,0.04,0.000936
0.07,0.04,0.973,0.892,1.07,0.07,0.04,0.002192
0.029,0.06,0.672,0.616,0.739,0.031,0.06,2.216E-05
0.048,0.06,0.818,0.75,0.9,0.049,0.06,0.0004383
0.069,0.06,0.975,0.894,1.073,0.069,0.06,0.001356
0.029,0.08,0.665,0.61,0.732,0.031,0.08,6.96E-06
0.048,0.08,0.829,0.76,0.912,0.049,0.08,0.0003112
0.068,0.08,0.986,0.904,1.085,0.068,0.08,0.000736
0.088,0.08,1.145,1.05,1.26,0.091,0.08,0.001528
0.056,0.1,1.108,1.016,1.219,0.054,0.1,0.0002184
0.058,0.1,0.873,0.8,0.96,0.058,0.1,0.0001328
0.073,0.1,1.019,0.934,1.121,0.073,0.1,0.000528
0.078,0.1,1.135,1.04,1.248,0.077,0.1,0.0006144
0.091,0.1,1.154,1.058,1.27,0.094,0.1,0.001048
0.091,0.1,1.15,1.054,1.265,0.095,0.1,0.000968
0.049,0.12,0.833,0.764,0.917,0.05,0.12,5.784E-05
0.069,0.12,0.984,0.902,1.082,0.068,0.12,0.000296
0.09,0.12,1.141,1.046,1.255,0.093,0.12,0.000896
0.03,0.04,0.67,0.614,0.737,0.031,0.04,4.123E-06
0.048,0.04,0.831,0.762,0.914,0.049,0.04,0.0001877
0.068,0.04,0.984,0.902,1.082,0.068,0.04,0.0008456
0.032,0.06,0.67,0.614,0.737,0.034,0.06,0.0
0.049,0.06,0.831,0.762,0.914,0.05,0.06,3.184E-05
0.07,0.06,0.98,0.898,1.078,0.07,0.06,0.000284
0.09,0.06,1.143,1.048,1.258,0.094,0.06,0.0007944
0.032,0.08,0.67,0.614,0.737,0.034,0.08,0.0
0.049,0.08,0.831,0.762,0.914,0.05,0.08,1.064E-05
0.069,0.08,0.98,0.898,1.078,0.068,0.08,0.0001067
0.084,0.08,0.925,0.848,1.018,0.092,0.08,0.0004168
0.05,0.1,0.836,0.766,0.919,0.051,0.1,7.376E-07
0.057,0.1,1.102,1.01,1.212,0.055,0.1,3.512E-05
0.055,0.1,0.864,0.792,0.95,0.056,0.1,2.928E-06
0.07,0.1,0.993,0.91,1.092,0.069,0.1,3.392E-05
0.074,0.1,1.006,0.922,1.106,0.074,0.1,3.432E-05
0.078,0.1,1.139,1.044,1.253,0.077,0.1,0.0001032
0.089,0.1,1.104,1.012,1.214,0.092,0.1,0.0001424
0.091,0.1,1.148,1.052,1.262,0.095,0.1,0.0001936
0.092,0.1,1.154,1.058,1.27,0.097,0.1,0.0001608
0.048,0.12,0.82,0.752,0.902,0.05,0.12,0.0
0.069,0.12,0.984,0.902,1.082,0.069,0.12,1.276E-05
0.09,0.12,1.152,1.056,1.267,0.093,0.12,8.584E-05
0.05,0.1,0.851,0.78,0.936,0.051,0.1,6.16E-05
0.068,0.1,1.01,0.926,1.111,0.067,0.1,0.0002384
