Hm0 deep,Tp deep,Tm deep,"Tm-1,0 deep",h deep,m,b,h,Hm0 toe,Tp toe,Tm toe,"Tm-1,0 toe",ht,Bt,gf,cotad,cotau,cotaexcl,cotaincl,Rc,B,hb,tanaB,Bh,Ac,Gc,q
0.494,3.2,2.677,3.118,3.0,13.0,0.0,0.83,0.498,3.2,1.843,3.587,0.83,0.0,1.0,0.1,0.1,0.1,0.1,1.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0005246
0.339,3.2,2.689,3.102,3.0,13.0,0.0,0.83,0.362,3.2,2.2,3.318,0.83,0.0,1.0,0.1,0.1,0.1,0.1,1.4,0.0,0.0,0.0,0.0,1.4,0.0,4.058e-05
0.467,3.765,3.159,3.848,3.0,13.0,0.0,0.83,0.516,3.765,2.073,4.34,0.83,0.0,1.0,0.1,0.1,0.1,0.1,1.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0005972
0.281,2.065,1.75,2.029,2.7,13.0,0.0,0.53,0.261,1.939,1.463,2.4,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,7.652e-06
0.247,2.065,1.752,2.046,2.7,13.0,0.0,0.53,0.234,1.939,1.511,2.404,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,2.174e-06
0.45,2.667,2.246,2.655,2.7,13.0,0.0,0.53,0.39,2.667,1.388,3.828,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,0.0001931
0.411,2.667,2.255,2.65,2.7,13.0,0.0,0.53,0.372,2.667,1.379,3.568,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,0.000149
0.36,2.667,2.261,2.635,2.7,13.0,0.0,0.53,0.35,2.667,1.424,3.197,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,8.725e-05
0.232,2.667,2.248,2.663,2.7,13.0,0.0,0.53,0.249,2.667,1.788,3.004,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,7.108e-06
0.643,3.2,2.635,3.203,2.7,13.0,0.0,0.53,0.451,3.2,1.437,5.99,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,0.0005395
0.571,3.2,2.644,3.17,2.7,13.0,0.0,0.53,0.43,3.2,1.429,5.133,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,0.0005302
0.499,3.2,2.658,3.153,2.7,13.0,0.0,0.53,0.412,3.2,1.426,4.887,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,0.0004145
0.342,3.2,2.669,3.126,2.7,13.0,0.0,0.53,0.34,3.2,1.469,3.781,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,0.0001421
0.522,3.368,2.829,3.416,2.7,13.0,0.0,0.53,0.446,4.0,1.405,5.44,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,0.000529
0.474,3.765,3.113,3.854,2.7,13.0,0.0,0.53,0.455,4.0,1.458,5.47,0.53,0.0,1.0,0.1,0.1,0.1,0.1,1.46,0.0,0.0,0.0,0.0,1.46,0.0,0.0004033
0.26,2.065,1.742,1.953,3.45,13.0,0.0,1.28,0.256,2.065,1.767,1.981,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.71,0.0,0.0,0.0,0.0,0.71,0.0,1.913e-05
0.231,2.065,1.737,1.946,3.45,13.0,0.0,1.28,0.226,2.065,1.757,1.959,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.71,0.0,0.0,0.0,0.0,0.71,0.0,9.011e-06
0.426,2.667,2.252,2.563,3.45,13.0,0.0,1.28,0.423,2.667,2.233,2.625,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.71,0.0,0.0,0.0,0.0,0.71,0.0,0.0003545
0.387,2.667,2.252,2.56,3.45,13.0,0.0,1.28,0.383,2.667,2.223,2.606,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.71,0.0,0.0,0.0,0.0,0.71,0.0,8.55e-05
0.226,2.667,2.233,2.519,3.45,13.0,0.0,1.28,0.225,2.667,2.228,2.531,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.71,0.0,0.0,0.0,0.0,0.71,0.0,4.399e-07
0.538,3.2,2.65,3.205,3.45,13.0,0.0,1.28,0.534,3.2,2.555,3.451,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.71,0.0,0.0,0.0,0.0,0.71,0.0,0.0006546
0.318,3.2,2.636,3.091,3.45,13.0,0.0,1.28,0.317,3.2,2.602,3.214,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.71,0.0,0.0,0.0,0.0,0.71,0.0,3.701e-05
0.426,2.667,2.252,2.563,3.45,13.0,0.0,1.28,0.423,2.667,2.233,2.625,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.95,0.0,0.0,0.0,0.0,0.95,0.0,0.0001688
0.387,2.667,2.252,2.56,3.45,13.0,0.0,1.28,0.383,2.667,2.223,2.606,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.95,0.0,0.0,0.0,0.0,0.95,0.0,0.0001036
0.337,2.667,2.256,2.54,3.45,13.0,0.0,1.28,0.337,2.667,2.234,2.578,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.95,0.0,0.0,0.0,0.0,0.95,0.0,3.55e-05
0.538,3.2,2.65,3.205,3.45,13.0,0.0,1.28,0.534,3.2,2.555,3.451,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.95,0.0,0.0,0.0,0.0,0.95,0.0,0.0008885
0.467,3.2,2.242,3.157,3.45,13.0,0.0,1.28,0.465,3.2,2.422,3.361,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.95,0.0,0.0,0.0,0.0,0.95,0.0,0.0003312
0.318,3.2,2.636,3.091,3.45,13.0,0.0,1.28,0.317,3.2,2.602,3.214,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.95,0.0,0.0,0.0,0.0,0.95,0.0,1.919e-06
0.493,3.765,3.153,3.958,3.45,13.0,0.0,1.28,0.512,3.765,2.968,4.182,1.28,0.0,1.0,0.1,0.1,0.1,0.1,0.95,0.0,0.0,0.0,0.0,0.95,0.0,0.0005068
0.099,1.187,0.913,1.094,0.712,1000.0,0.0,0.212,0.084,1.187,0.756,1.092,0.212,0.0,1.0,0.0,-5.0,-0.82,-0.82,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,8.911e-06
0.098,1.437,0.83,1.125,0.712,1000.0,0.0,0.212,0.081,1.343,0.744,1.191,0.212,0.0,1.0,0.0,-5.0,-0.85,-0.85,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,1.777e-05
0.129,1.321,1.016,1.23,0.712,1000.0,0.0,0.212,0.107,1.321,0.737,1.263,0.212,0.0,1.0,0.0,-5.0,-0.68,-0.68,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,6.504e-05
0.081,1.037,0.84,1.001,0.712,1000.0,0.0,0.212,0.068,1.011,0.758,1.031,0.212,0.0,1.0,0.0,-5.0,-0.99,-0.99,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,0.0
0.091,1.638,1.137,1.435,0.712,1000.0,0.0,0.212,0.08,1.638,0.858,1.402,0.212,0.0,1.0,0.0,-5.0,-0.86,-0.86,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,2.489e-05
0.115,1.743,1.234,1.582,0.712,1000.0,0.0,0.212,0.103,1.743,0.874,1.529,0.212,0.0,1.0,0.0,-5.0,-0.7,-0.7,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,9.162e-05
0.071,1.412,1.024,1.276,0.712,1000.0,0.0,0.212,0.061,1.365,0.812,1.253,0.212,0.0,1.0,0.0,-5.0,-1.08,-1.08,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,8.343e-06
0.098,1.187,0.918,1.099,0.712,1000.0,0.0,0.212,0.085,1.187,0.757,1.096,0.212,0.0,1.0,0.0,-5.0,-0.82,-0.82,0.141,0.0,-0.033,0.0,0.0,0.058,0.0,1.294e-06
0.101,1.412,0.827,1.118,0.712,1000.0,0.0,0.212,0.081,1.343,0.738,1.211,0.212,0.0,1.0,0.0,-5.0,-0.85,-0.85,0.141,0.0,-0.033,0.0,0.0,0.058,0.0,4.564e-06
0.129,1.321,1.015,1.229,0.712,1000.0,0.0,0.212,0.107,1.321,0.735,1.262,0.212,0.0,1.0,0.0,-5.0,-0.68,-0.68,0.141,0.0,-0.033,0.0,0.0,0.058,0.0,2.338e-05
0.094,1.606,1.142,1.429,0.712,1000.0,0.0,0.212,0.085,1.638,0.854,1.391,0.212,0.0,1.0,0.0,-5.0,-0.82,-0.82,0.141,0.0,-0.033,0.0,0.0,0.058,0.0,1.133e-05
0.117,1.743,1.239,1.579,0.712,1000.0,0.0,0.212,0.105,1.743,0.87,1.514,0.212,0.0,1.0,0.0,-5.0,-0.69,-0.69,0.141,0.0,-0.033,0.0,0.0,0.058,0.0,4.588e-05
0.076,1.412,1.025,1.273,0.712,1000.0,0.0,0.212,0.064,1.321,0.808,1.267,0.212,0.0,1.0,0.0,-5.0,-1.03,-1.03,0.141,0.0,-0.033,0.0,0.0,0.058,0.0,5.824e-06
0.103,1.187,0.913,1.096,0.712,1000.0,0.0,0.212,0.088,1.187,0.759,1.099,0.212,0.0,1.0,0.0,-5.0,-0.8,-0.8,0.183,0.0,-0.033,0.0,0.0,0.058,0.0,2.326e-07
0.101,1.437,0.836,1.125,0.712,1000.0,0.0,0.212,0.084,1.343,0.746,1.223,0.212,0.0,1.0,0.0,-5.0,-0.83,-0.83,0.183,0.0,-0.033,0.0,0.0,0.058,0.0,1.391e-06
0.132,1.321,1.019,1.237,0.712,1000.0,0.0,0.212,0.107,1.321,0.741,1.282,0.212,0.0,1.0,0.0,-5.0,-0.67,-0.67,0.183,0.0,-0.033,0.0,0.0,0.058,0.0,9.564e-06
0.093,1.606,1.13,1.442,0.712,1000.0,0.0,0.212,0.083,1.638,0.859,1.452,0.212,0.0,1.0,0.0,-5.0,-0.84,-0.84,0.183,0.0,-0.033,0.0,0.0,0.058,0.0,3.566e-06
0.119,1.743,1.228,1.577,0.712,1000.0,0.0,0.212,0.105,1.743,0.875,1.522,0.212,0.0,1.0,0.0,-5.0,-0.68,-0.68,0.183,0.0,-0.033,0.0,0.0,0.058,0.0,2.34e-05
0.118,1.743,1.23,1.575,0.712,1000.0,0.0,0.212,0.104,1.743,0.874,1.519,0.212,0.0,1.0,0.0,-5.0,-0.69,-0.69,0.183,0.0,-0.033,0.0,0.0,0.058,0.0,2.051e-05
0.076,1.412,1.016,1.268,0.712,1000.0,0.0,0.212,0.064,1.321,0.805,1.257,0.212,0.0,1.0,0.0,-5.0,-1.03,-1.03,0.183,0.0,-0.033,0.0,0.0,0.058,0.0,1.042e-06
0.101,1.187,0.917,1.097,0.7,1000.0,0.0,0.2,0.085,1.187,0.736,1.133,0.2,0.0,1.0,0.0,-5.0,-0.45,-0.45,0.1,0.0,-0.046,0.0,0.0,0.058,0.0,1.998e-05
0.101,1.437,0.838,1.127,0.7,1000.0,0.0,0.2,0.08,1.388,0.719,1.221,0.2,0.0,1.0,0.0,-5.0,-0.47,-0.47,0.1,0.0,-0.046,0.0,0.0,0.058,0.0,3.25e-05
0.134,1.321,1.039,1.245,0.7,1000.0,0.0,0.2,0.105,1.3,0.712,1.279,0.2,0.0,1.0,0.0,-5.0,-0.37,-0.37,0.1,0.0,-0.046,0.0,0.0,0.058,0.0,0.0001027
0.082,1.037,0.843,0.999,0.7,1000.0,0.0,0.2,0.066,1.037,0.74,1.031,0.2,0.0,1.0,0.0,-5.0,-0.56,-0.56,0.1,0.0,-0.046,0.0,0.0,0.058,0.0,4.687e-07
0.095,1.638,1.152,1.438,0.7,1000.0,0.0,0.2,0.082,1.638,0.828,1.412,0.2,0.0,1.0,0.0,-5.0,-0.46,-0.46,0.1,0.0,-0.046,0.0,0.0,0.058,0.0,6.02e-05
0.109,1.781,1.256,1.575,0.7,1000.0,0.0,0.2,0.096,1.743,0.843,1.557,0.2,0.0,1.0,0.0,-5.0,-0.4,-0.4,0.1,0.0,-0.046,0.0,0.0,0.058,0.0,0.0001096
0.078,1.365,1.039,1.279,0.7,1000.0,0.0,0.2,0.066,1.365,0.808,1.271,0.2,0.0,1.0,0.0,-5.0,-0.56,-0.56,0.1,0.0,-0.046,0.0,0.0,0.058,0.0,2.307e-05
0.105,1.187,0.931,1.099,0.729,1000.0,0.0,0.229,0.09,1.187,0.807,1.107,0.229,0.0,1.0,0.0,-5.0,-1.18,-1.18,0.1,0.0,-0.017,0.0,0.0,0.058,0.0,2.603e-06
0.094,1.412,0.855,1.196,0.729,1000.0,0.0,0.229,0.079,1.412,0.801,1.317,0.229,0.0,1.0,0.0,-5.0,-1.3,-1.3,0.1,0.0,-0.017,0.0,0.0,0.058,0.0,1.453e-05
0.14,1.321,1.027,1.234,0.729,1000.0,0.0,0.229,0.116,1.321,0.788,1.266,0.229,0.0,1.0,0.0,-5.0,-0.97,-0.97,0.1,0.0,-0.017,0.0,0.0,0.058,0.0,4.801e-05
0.083,1.107,0.851,0.997,0.729,1000.0,0.0,0.229,0.073,1.037,0.798,1.005,0.229,0.0,1.0,0.0,-5.0,-1.38,-1.38,0.1,0.0,-0.017,0.0,0.0,0.058,0.0,0.0
0.096,1.606,1.138,1.427,0.729,1000.0,0.0,0.229,0.086,1.638,0.926,1.386,0.229,0.0,1.0,0.0,-5.0,-1.22,-1.22,0.1,0.0,-0.017,0.0,0.0,0.058,0.0,3.219e-05
0.12,1.743,1.23,1.569,0.729,1000.0,0.0,0.229,0.109,1.743,0.933,1.51,0.229,0.0,1.0,0.0,-5.0,-1.01,-1.01,0.1,0.0,-0.017,0.0,0.0,0.058,0.0,9.164e-05
0.078,1.388,1.029,1.274,0.729,1000.0,0.0,0.229,0.066,1.489,0.84,1.245,0.229,0.0,1.0,0.0,-5.0,-1.49,-1.49,0.1,0.0,-0.017,0.0,0.0,0.058,0.0,5.333e-06
0.099,1.187,0.919,1.104,0.672,1000.0,0.0,0.172,0.083,1.187,0.712,1.213,0.172,0.0,1.0,0.0,-5.0,-0.84,-0.84,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,6.271e-06
0.1,1.437,0.838,1.135,0.672,1000.0,0.0,0.172,0.083,1.412,0.716,1.307,0.172,0.0,1.0,0.0,-5.0,-0.83,-0.83,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,1.425e-05
0.128,1.321,1.026,1.237,0.672,1000.0,0.0,0.172,0.097,1.321,0.697,1.271,0.172,0.0,1.0,0.0,-5.0,-0.73,-0.73,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,3.951e-05
0.08,1.078,0.84,1.009,0.672,1000.0,0.0,0.172,0.065,1.078,0.688,1.05,0.172,0.0,1.0,0.0,-5.0,-1.02,-1.02,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,2.251e-08
0.092,1.638,1.139,1.433,0.672,1000.0,0.0,0.172,0.079,1.638,0.779,1.468,0.172,0.0,1.0,0.0,-5.0,-0.87,-0.87,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,1.619e-05
0.113,1.781,1.242,1.574,0.672,1000.0,0.0,0.172,0.094,1.781,0.79,1.618,0.172,0.0,1.0,0.0,-5.0,-0.75,-0.75,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,3.998e-05
0.075,1.365,1.022,1.273,0.672,1000.0,0.0,0.172,0.067,1.365,0.752,1.289,0.172,0.0,1.0,0.0,-5.0,-1.0,-1.0,0.1,0.0,-0.033,0.0,0.0,0.058,0.0,7.602e-06
0.084,1.064,0.841,1.001,0.712,1000.0,0.0,0.212,0.071,1.037,0.765,1.046,0.212,0.0,1.0,0.0,-5.0,-0.95,-0.95,0.06,0.0,0.007,0.0,0.0,0.018,0.0,7.279e-05
0.104,1.187,0.926,1.098,0.712,1000.0,0.0,0.212,0.088,1.187,0.764,1.168,0.212,0.0,1.0,0.0,-5.0,-0.8,-0.8,0.101,0.0,0.007,0.0,0.0,0.018,0.0,7.388e-05
0.082,1.037,0.842,1.0,0.712,1000.0,0.0,0.212,0.07,1.037,0.766,1.02,0.212,0.0,1.0,0.0,-5.0,-0.96,-0.96,0.101,0.0,0.007,0.0,0.0,0.018,0.0,1.228e-05
0.103,1.187,0.909,1.097,0.712,1000.0,0.0,0.212,0.085,1.187,0.746,1.134,0.212,0.0,1.0,0.0,-5.0,-0.82,-0.82,0.08,0.0,-0.013,0.0,0.0,0.038,0.0,4.601e-05
0.078,1.437,0.825,1.121,0.712,1000.0,0.0,0.212,0.061,1.517,0.742,1.244,0.212,0.0,1.0,0.0,-5.0,-1.07,-1.07,0.08,0.0,-0.013,0.0,0.0,0.038,0.0,9.428e-05
0.083,1.107,0.839,1.001,0.712,1000.0,0.0,0.212,0.069,1.037,0.743,1.003,0.212,0.0,1.0,0.0,-5.0,-0.98,-0.98,0.08,0.0,-0.013,0.0,0.0,0.038,0.0,3.148e-06
0.093,1.638,1.127,1.432,0.712,1000.0,0.0,0.212,0.078,1.638,0.846,1.433,0.212,0.0,1.0,0.0,-5.0,-0.88,-0.88,0.08,0.0,-0.013,0.0,0.0,0.038,0.0,0.0001165
0.075,1.412,1.019,1.278,0.712,1000.0,0.0,0.212,0.061,1.321,0.802,1.293,0.212,0.0,1.0,0.0,-5.0,-1.08,-1.08,0.08,0.0,-0.013,0.0,0.0,0.038,0.0,5.506e-05
0.102,1.187,0.907,1.101,0.712,1000.0,0.0,0.212,0.082,1.187,0.746,1.084,0.212,0.0,1.0,0.0,-5.0,-0.84,-0.84,0.121,0.0,-0.013,0.0,0.0,0.038,0.0,1.305e-05
0.081,1.037,0.833,0.997,0.712,1000.0,0.0,0.212,0.065,1.037,0.746,1.015,0.212,0.0,1.0,0.0,-5.0,-1.02,-1.02,0.121,0.0,-0.013,0.0,0.0,0.038,0.0,1.551e-07
0.088,0.813,0.765,0.781,0.692,50.0,0.0,0.138,0.05,0.853,0.812,0.883,0.138,0.0,1.0,1.56,0.0,0.63,1.17,0.153,0.1,0.057,0.0,0.1,0.053,0.025,3.149e-06
0.09,0.813,0.765,0.782,0.699,50.0,0.0,0.145,0.052,0.868,0.816,0.882,0.145,0.0,1.0,1.56,0.0,0.65,1.18,0.146,0.1,0.064,0.0,0.1,0.046,0.025,5.566e-06
0.097,0.826,0.794,0.81,0.702,50.0,0.0,0.148,0.055,0.868,0.843,0.924,0.148,0.0,1.0,1.56,0.0,0.67,1.19,0.143,0.1,0.067,0.0,0.1,0.043,0.025,7.959e-06
0.097,0.826,0.794,0.81,0.701,50.0,0.0,0.148,0.055,0.868,0.843,0.924,0.148,0.0,1.0,1.56,0.0,0.67,1.19,0.144,0.1,0.067,0.0,0.1,0.044,0.025,7.959e-06
0.097,0.826,0.794,0.81,0.699,50.0,0.0,0.145,0.055,0.868,0.843,0.924,0.145,0.0,1.0,1.56,0.0,0.67,1.19,0.146,0.1,0.064,0.0,0.1,0.046,0.025,7.959e-06
0.093,0.8,0.791,0.806,0.693,50.0,0.0,0.14,0.052,0.868,0.834,0.922,0.14,0.0,1.0,1.56,0.0,0.65,1.18,0.152,0.1,0.059,0.0,0.1,0.052,0.025,3.809e-06
0.094,0.8,0.769,0.787,0.705,50.0,0.0,0.131,0.052,0.868,0.828,0.901,0.131,0.0,1.0,1.56,0.0,0.65,1.18,0.16,0.1,0.05,0.0,0.1,0.06,0.025,2.148e-06
0.092,0.826,0.791,0.805,0.693,50.0,0.0,0.119,0.049,0.868,0.817,0.918,0.119,0.0,1.0,1.56,0.0,0.63,1.17,0.172,0.1,0.038,0.0,0.1,0.072,0.025,8.545e-07
0.097,0.853,0.81,0.83,0.701,50.0,0.0,0.107,0.044,0.868,0.844,0.976,0.107,0.0,1.0,1.56,0.0,0.65,1.28,0.184,0.1,0.026,0.0,0.1,0.084,0.025,7.495e-07
0.086,0.8,0.787,0.799,0.687,50.0,0.0,0.093,0.04,0.868,0.818,0.947,0.093,0.0,1.0,1.56,0.0,0.71,1.47,0.198,0.1,0.012,0.0,0.1,0.098,0.025,3.882e-08
0.114,0.853,0.816,0.846,0.705,50.0,0.0,0.149,0.062,0.914,0.892,0.968,0.149,0.0,1.0,1.56,0.0,0.71,1.21,0.142,0.1,0.068,0.0,0.1,0.042,0.025,1.545e-05
0.112,0.853,0.818,0.843,0.708,50.0,0.0,0.151,0.062,0.914,0.885,0.963,0.151,0.0,1.0,1.56,0.0,0.71,1.21,0.14,0.1,0.07,0.0,0.1,0.04,0.025,1.433e-05
0.112,0.853,0.818,0.843,0.708,50.0,0.0,0.151,0.062,0.914,0.885,0.963,0.151,0.0,1.0,1.56,0.0,0.71,1.21,0.14,0.1,0.07,0.0,0.1,0.04,0.025,1.433e-05
0.114,0.853,0.816,0.846,0.705,50.0,0.0,0.149,0.062,0.914,0.892,0.968,0.149,0.0,1.0,1.56,0.0,0.71,1.21,0.142,0.1,0.068,0.0,0.1,0.042,0.025,1.545e-05
0.096,0.948,0.894,0.931,0.692,50.0,0.0,0.136,0.052,1.004,0.917,1.048,0.136,0.0,1.0,1.56,0.0,0.65,1.18,0.156,0.1,0.055,0.0,0.1,0.056,0.025,4.175e-06
0.089,1.089,0.946,1.008,0.698,50.0,0.0,0.111,0.041,1.138,0.923,1.152,0.111,0.0,1.0,1.56,0.0,0.63,1.28,0.18,0.1,0.03,0.0,0.1,0.08,0.025,5.298e-07
0.088,0.966,0.89,0.93,0.692,50.0,0.0,0.098,0.039,1.089,0.889,1.098,0.098,0.0,1.0,1.56,0.0,0.68,1.42,0.193,0.1,0.017,0.0,0.1,0.093,0.025,2.358e-07
0.082,1.004,0.9,0.954,0.685,50.0,0.0,0.091,0.036,1.089,0.891,1.129,0.091,0.0,1.0,1.56,0.0,0.71,1.56,0.2,0.1,0.01,0.0,0.1,0.1,0.025,5.762e-08
0.113,1.743,1.451,1.634,0.727,1000.0,0.0,0.727,0.113,1.743,1.451,1.634,0.727,0.0,0.44,1.5,1.5,1.5,1.5,0.086,0.0,0.0,0.0,0.0,0.086,0.089,0.000628
0.106,1.365,1.15,1.273,0.727,1000.0,0.0,0.727,0.106,1.365,1.15,1.273,0.727,0.0,0.44,1.5,1.5,1.5,1.5,0.086,0.0,0.0,0.0,0.0,0.086,0.089,0.000275
0.105,1.138,1.015,1.096,0.727,1000.0,0.0,0.727,0.105,1.138,1.015,1.096,0.727,0.0,0.44,1.5,1.5,1.5,1.5,0.086,0.0,0.0,0.0,0.0,0.086,0.089,0.000156
0.089,1.575,1.279,1.429,0.727,1000.0,0.0,0.727,0.089,1.575,1.279,1.429,0.727,0.0,0.44,1.5,1.5,1.5,1.5,0.086,0.0,0.0,0.0,0.0,0.086,0.089,0.000126
0.11,1.743,1.457,1.639,0.673,1000.0,0.0,0.673,0.11,1.743,1.457,1.639,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.089,8.49e-05
0.102,1.365,1.146,1.274,0.673,1000.0,0.0,0.673,0.102,1.365,1.146,1.274,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.089,2.24e-05
0.106,1.138,1.019,1.097,0.673,1000.0,0.0,0.673,0.106,1.138,1.019,1.097,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.089,1.23e-05
0.09,1.575,1.283,1.433,0.673,1000.0,0.0,0.673,0.09,1.575,1.283,1.433,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.089,1.11e-05
0.103,1.138,1.016,1.095,0.673,1000.0,0.0,0.673,0.103,1.138,1.016,1.095,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.089,1.09e-05
0.078,1.037,0.886,0.951,0.727,1000.0,0.0,0.727,0.078,1.037,0.886,0.951,0.727,0.0,0.44,1.5,1.5,1.5,1.5,0.086,0.0,0.0,0.0,0.0,0.086,0.089,5.84e-06
0.09,1.321,1.071,1.184,0.673,1000.0,0.0,0.673,0.09,1.321,1.071,1.184,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.089,4.84e-06
0.071,1.092,0.951,1.041,0.727,1000.0,0.0,0.727,0.071,1.092,0.951,1.041,0.727,0.0,0.44,1.5,1.5,1.5,1.5,0.086,0.0,0.0,0.0,0.0,0.086,0.089,2.53e-06
0.09,1.092,0.952,1.027,0.673,1000.0,0.0,0.673,0.09,1.092,0.952,1.027,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.089,1.28e-06
0.06,1.321,1.025,1.156,0.727,1000.0,0.0,0.727,0.06,1.321,1.025,1.156,0.727,0.0,0.44,1.5,1.5,1.5,1.5,0.086,0.0,0.0,0.0,0.0,0.086,0.089,4.1e-07
0.076,1.092,0.959,1.047,0.673,1000.0,0.0,0.673,0.076,1.092,0.959,1.047,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.089,2.61e-07
0.076,1.037,0.888,0.952,0.673,1000.0,0.0,0.673,0.076,1.037,0.888,0.952,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.089,0.0
0.113,1.743,1.456,1.639,0.673,1000.0,0.0,0.673,0.113,1.743,1.456,1.639,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.0,8.78e-05
0.107,1.365,1.149,1.275,0.673,1000.0,0.0,0.673,0.107,1.365,1.149,1.275,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.0,2.73e-05
0.091,1.575,1.28,1.431,0.673,1000.0,0.0,0.673,0.091,1.575,1.28,1.431,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.0,1.13e-05
0.08,1.037,0.885,0.95,0.727,1000.0,0.0,0.727,0.08,1.037,0.885,0.95,0.727,0.0,0.44,1.5,1.5,1.5,1.5,0.086,0.0,0.0,0.0,0.0,0.086,0.0,7.29e-06
0.074,1.092,0.946,1.039,0.727,1000.0,0.0,0.727,0.074,1.092,0.946,1.039,0.727,0.0,0.44,1.5,1.5,1.5,1.5,0.086,0.0,0.0,0.0,0.0,0.086,0.0,4.53e-06
0.091,1.092,0.951,1.027,0.673,1000.0,0.0,0.673,0.091,1.092,0.951,1.027,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.0,1.76e-06
0.076,1.092,0.959,1.046,0.673,1000.0,0.0,0.673,0.076,1.092,0.959,1.046,0.673,0.0,0.44,1.5,1.5,1.5,1.5,0.14,0.0,0.0,0.0,0.0,0.14,0.0,4.53e-07
0.111,1.82,1.456,1.638,0.727,1000.0,0.0,0.727,0.111,1.82,1.456,1.638,0.727,0.0,0.46,1.5,1.5,1.5,1.5,0.086,0.0,0.0,0.0,0.0,0.086,0.095,0.000443
